Treating.Clinician,total,Hospital,target,percentage,jitter_total,jitter_percentage
90049188,9,Dandenong,1,11,9.003449248,11.00309055
90051139,14,Dandenong,1,7,14.0046364,7.001898331
90051275,2,Dandenong,0,0,2.001456383,0.002347311
90052916,9,Dandenong,0,0,8.997080329,0.002982117
90053104,3,Dandenong,1,33,3.004318523,32.99686556
90053418,2,Dandenong,0,0,1.995657725,-0.002766075
90053715,1,Dandenong,0,0,0.9993747,-0.003373159
90054690,8,Dandenong,0,0,8.000416066,0.004125676
90055388,2,Dandenong,0,0,2.002222463,0.001582584
90056621,12,Dandenong,0,0,11.997048,0.004859617
90057408,8,Dandenong,1,12,7.995205487,11.99832427
90057890,6,Dandenong,2,33,5.995022272,32.9969005
90058786,1,Dandenong,0,0,0.996661175,0.002588785
90059584,3,Dandenong,1,33,2.999910047,32.9967745
90060945,11,Dandenong,0,0,10.99517435,0.002574048
90060950,1,Dandenong,0,0,1.002243563,-0.003181257
90063300,1,Dandenong,0,0,1.004634727,-0.003964774
90068267,12,Dandenong,0,0,11.99885743,0.001684591
90068451,4,Dandenong,0,0,4.004744217,-0.004711662
90071350,6,Dandenong,0,0,5.999855241,0.001558314
90071662,2,Dandenong,0,0,2.004784405,-0.001596125
90072373,14,Dandenong,1,7,14.00361849,6.997540364
90074642,1,Dandenong,0,0,0.997126242,-0.002248805
90075211,1,Dandenong,0,0,1.003631615,0.001765172
90075767,10,Dandenong,0,0,9.995697115,0.001168996
90076316,5,Dandenong,0,0,4.997178408,0.003712401
90077401,3,Dandenong,1,33,3.003942719,32.99907961
90078140,7,Dandenong,0,0,7.004467886,0.003431721
90080314,2,Dandenong,1,50,1.999846514,50.00027421
90081957,2,Dandenong,0,0,1.995178601,-0.001059884
90082317,5,Dandenong,0,0,4.998494015,-0.003658932
90082515,13,Dandenong,0,0,13.00406108,-0.004520244
90082724,1,Dandenong,0,0,0.995045482,-0.003558069
90083180,4,Dandenong,0,0,3.997628558,0.002512934
90083199,11,Dandenong,0,0,10.99518024,0.004543339
90085012,1,Dandenong,0,0,1.00017543,0.003644087
90085273,1,Dandenong,0,0,0.997706004,0.001097575
90086726,5,Dandenong,0,0,4.99687201,-0.003394925
90088199,4,Dandenong,0,0,3.998522785,-0.000799142
90090296,25,Dandenong,2,8,25.00336053,7.999804432
90091034,5,Dandenong,0,0,4.995420096,0.00434134
90093122,1,Dandenong,0,0,1.001887721,-0.001267377
90093189,2,Dandenong,1,50,1.99958261,49.99779491
90097823,7,Dandenong,1,14,7.002753433,13.9976115
90098405,1,Dandenong,0,0,1.002642716,0.003889711
90099752,6,Dandenong,0,0,5.996497652,-0.001820225
90099773,5,Dandenong,0,0,4.995351648,0.001416989
90100582,16,Dandenong,0,0,16.00371995,-4.02152E-05
90101219,5,Dandenong,0,0,5.000863542,-0.004748966
90102882,3,Dandenong,0,0,2.998541955,0.002109275
90102895,17,Dandenong,0,0,17.00483817,0.001354302
90104011,10,Dandenong,1,10,10.00442036,10.00439447
90104880,3,Dandenong,0,0,3.000923163,-0.00268931
90107017,3,Dandenong,1,33,3.000645215,33.00117404
90107765,7,Dandenong,0,0,6.996866658,-0.001851323
90109083,15,Dandenong,1,6,15.0032748,6.000220594
90109179,3,Dandenong,0,0,3.001906813,-0.002728448
90110166,1,Dandenong,0,0,1.004572095,0.004022724
90111258,8,Dandenong,0,0,8.002492272,-0.004782681
90112361,2,Dandenong,0,0,2.004219148,0.004800809
90112515,3,Dandenong,0,0,3.003499805,-0.003992721
90112578,3,Dandenong,0,0,2.997164086,0.004372594
90113108,6,Dandenong,0,0,6.000553106,-0.001153211
90115923,12,Dandenong,0,0,12.00154589,0.001119681
90116155,5,Dandenong,0,0,4.999003705,0.001460252
90117588,17,Dandenong,1,5,16.99588,4.998928282
90117635,3,Dandenong,0,0,2.995968178,-0.004495246
90118204,6,Dandenong,0,0,6.00035726,-0.003615986
90119011,1,Dandenong,0,0,0.999584222,0.003281449
90119742,6,Dandenong,2,33,5.999097434,33.00394021
90119988,5,Dandenong,0,0,5.001484089,-0.004182049
90123243,2,Dandenong,0,0,1.995186916,-0.002751204
90123255,7,Dandenong,1,14,6.997841385,14.00409876
90123274,8,Dandenong,1,12,8.004745311,12.00479703
90123336,2,Dandenong,1,50,2.003821849,50.00472492
90123339,2,Dandenong,0,0,1.998754332,-0.004453999
90124202,10,Dandenong,2,20,10.00213344,20.00056201
90124437,3,Dandenong,0,0,3.002079585,0.002345799
90124438,3,Dandenong,1,33,3.000038013,32.99898161
90124439,6,Dandenong,1,16,6.001541597,16.00017035
90124445,1,Dandenong,0,0,0.998810107,-0.003453903
90124446,8,Dandenong,0,0,8.001805642,0.000245756
90124447,10,Dandenong,3,30,9.995354929,29.99998599
90124449,12,Dandenong,0,0,12.00173816,0.004848466
90124457,2,Dandenong,0,0,1.997743199,0.002396002
90124459,2,Dandenong,0,0,1.996120569,-0.00282584
90124499,1,Dandenong,0,0,0.995641944,-0.004464352
90124515,4,Dandenong,0,0,4.000222735,0.003755452
90124517,9,Dandenong,0,0,8.9990598,0.002048006
90124561,6,Dandenong,0,0,5.998046025,0.002146834
90124565,2,Dandenong,0,0,1.996948132,-0.003557391
90124570,2,Dandenong,0,0,1.997088648,-0.000684875
90138148,3,Dandenong,0,0,3.00249313,0.004318739
90139416,1,Dandenong,0,0,0.995583527,0.000728837
90140978,8,Dandenong,0,0,7.998434202,-0.000160715
90141583,1,Dandenong,1,100,0.996913619,99.99657088
90142799,1,Dandenong,0,0,1.004292143,0.002899728
90142824,1,Dandenong,0,0,0.996023439,0.000264799
90142847,2,Dandenong,0,0,2.001354093,0.001441708
90142849,1,Dandenong,0,0,1.004835881,0.000149327
90142983,2,Dandenong,0,0,2.003922581,0.001955342
90144566,7,Dandenong,0,0,7.002220809,-0.004070178
90144627,5,Dandenong,0,0,5.003158189,-0.002823117
90144754,1,Dandenong,0,0,0.997874947,-0.000763331
90144839,5,Dandenong,0,0,4.995808847,-0.004689397
90145198,1,Dandenong,0,0,1.004963156,-0.002983391
90145323,5,Dandenong,2,40,5.000995252,39.99525789
90145457,1,Dandenong,0,0,1.003729854,-0.004708979
90145469,5,Dandenong,0,0,5.002867825,0.00213509
90145927,10,Dandenong,0,0,10.0007533,-0.002028472
90146286,2,Dandenong,0,0,1.999967821,-0.002475133
90148374,1,Dandenong,0,0,1.001191551,-0.002466701
90153189,5,Dandenong,0,0,4.998655056,-0.003706206
90153466,1,Dandenong,0,0,0.996011055,-0.003345416
90154371,5,Dandenong,1,20,4.998810621,20.00452106
90156769,6,Dandenong,1,16,6.000813536,15.9973968
90157916,1,Dandenong,0,0,1.00213008,-0.004188786
90159883,7,Dandenong,0,0,7.002117828,-0.002888506
90160514,1,Dandenong,0,0,0.99764078,0.00464845
90160647,1,Dandenong,0,0,0.997736817,0.00451738
90160650,3,Dandenong,0,0,2.999941638,-0.003406083
90160701,1,Dandenong,0,0,1.000428992,-0.002468626
90160968,1,Dandenong,0,0,1.004525715,-0.004882406
90161059,2,Dandenong,0,0,1.999940051,0.000270335
90161089,2,Dandenong,0,0,1.997774317,-0.001894172
90162229,1,Dandenong,0,0,0.997702365,0.004947166
90162772,2,Dandenong,0,0,1.997029013,0.004525583
90164142,2,Dandenong,0,0,1.998281671,0.004544079
90165844,2,Dandenong,0,0,1.999154078,0.004847013
90000541,4,Casey,1,25,3.995002147,25.00146962
90000926,4,Casey,0,0,3.998874325,-0.003287252
90000999,5,Casey,0,0,4.995249167,-0.00182299
90001660,2,Casey,0,0,2.00367558,-0.00348318
90002354,2,Casey,0,0,1.998253686,0.003690549
90002776,7,Casey,0,0,7.001778374,0.003706282
90003149,14,Casey,0,0,13.99918547,-0.00083569
90003195,2,Casey,0,0,1.996206334,-0.003642029
90003244,4,Casey,0,0,3.997445871,0.000221972
90003259,1,Casey,0,0,0.997837913,0.002161252
90003309,1,Casey,0,0,0.999445344,-0.002917833
90004066,3,Casey,0,0,3.002016094,-0.000868235
90004155,1,Casey,0,0,1.001009664,0.003788333
90004171,3,Casey,0,0,2.995842911,0.004642747
90004178,1,Casey,0,0,1.000498266,-0.000135475
90004416,2,Casey,0,0,1.999752337,1.20883E-05
90004543,1,Casey,0,0,0.997671668,-0.001576866
90004705,1,Casey,0,0,1.003043976,0.000937593
90004845,3,Casey,0,0,3.001982999,0.00033034
90004891,1,Casey,0,0,1.003833977,0.00272014
90004893,6,Casey,0,0,5.998022654,0.001753566
90005028,2,Casey,0,0,1.997628175,0.000705741
90005109,5,Casey,0,0,5.001590956,0.004858326
90005110,1,Casey,0,0,1.003361527,-0.0023418
90005147,1,Casey,0,0,1.00194443,-0.002064962
90005353,2,Casey,0,0,1.995407958,0.002409107
90005369,7,Casey,0,0,6.998854706,0.003351676
90006510,3,Casey,0,0,2.997616324,0.004338049
90007275,19,Casey,2,10,18.99850939,10.0000134
90007425,4,Casey,0,0,4.004758616,0.003148325
90007788,1,Casey,0,0,1.000750352,-0.003827419
90008018,12,Casey,0,0,11.99765135,-0.002945702
90008486,7,Casey,1,14,7.001013715,13.99995911
90009507,5,Casey,0,0,4.997325895,-0.002566208
90011578,27,Casey,0,0,26.998703,0.002302663
90013900,28,Casey,0,0,27.9951586,0.000559682
90014011,1,Casey,0,0,0.996266731,-0.00433768
90014727,4,Casey,0,0,4.001485862,-0.004891086
90015608,3,Casey,0,0,2.99927504,0.001716768
90017672,7,Casey,0,0,6.998692457,-0.002930926
90018068,23,Casey,1,4,22.99900329,3.998675052
90018083,6,Casey,0,0,6.001747551,0.004161044
90018863,18,Casey,0,0,17.99733142,-0.00205777
90022106,1,Casey,0,0,1.004665371,-0.002161084
90022335,3,Casey,0,0,3.001744185,0.003996159
90024223,19,Casey,2,10,18.99906953,10.00222275
90024716,6,Casey,0,0,5.998185924,0.002364676
90027194,1,Casey,0,0,1.00052024,0.002269607
90028087,6,Casey,0,0,5.996087088,-0.004803178
90029255,1,Casey,0,0,1.00308387,0.004155499
90031199,4,Casey,0,0,3.997451159,-0.002820318
90032676,16,Casey,1,6,15.99872612,5.995586279
90033661,3,Casey,0,0,3.003602003,0.004269385
90033803,1,Casey,0,0,0.996329606,-0.001238191
90034785,25,Casey,0,0,25.00161188,-0.003567677
90034958,1,Casey,0,0,0.995198011,-0.003393854
90035140,3,Casey,0,0,3.001219085,0.003569917
90038386,8,Casey,2,25,7.999798421,25.00071314
90039000,9,Casey,0,0,9.002391036,-0.00183507
90039551,12,Casey,1,8,11.99527865,7.999327176
90039776,3,Casey,0,0,3.000548526,0.001942746
90040881,7,Casey,0,0,6.997017717,-0.000722816
90041374,4,Casey,0,0,3.99676137,0.003798204
90043059,3,Casey,0,0,2.99821609,-0.003724318
90043212,3,Casey,0,0,3.00012042,-0.000336672
90043378,5,Casey,0,0,5.000196037,0.003929007
90043759,17,Casey,0,0,17.00113829,0.002979677
90044135,53,Casey,4,7,52.99926403,7.000345177
90044868,13,Casey,0,0,12.9972261,0.004029633
90045178,1,Casey,0,0,1.004084136,0.003893217
90045480,5,Casey,0,0,4.996250371,-0.004291574
90046308,30,Casey,3,10,30.00363311,9.997930955
90046416,25,Casey,0,0,25.00373599,0.002362313
90047604,2,Casey,0,0,2.004826094,0.001644571
90048709,17,Casey,1,5,16.99768032,4.998816878
90052237,1,Casey,0,0,1.004621738,0.004444786
90052753,4,Casey,0,0,3.998045676,-0.004522382
90053104,16,Casey,0,0,15.99537595,0.00402208
90053409,30,Casey,0,0,29.9963063,-0.001486755
90053418,2,Casey,0,0,1.998374304,0.001102466
90053715,20,Casey,0,0,20.00117085,-0.001859618
90054690,17,Casey,0,0,16.99886202,0.003559038
90055388,4,Casey,0,0,3.995994426,-0.003699968
90056621,14,Casey,0,0,13.99609883,0.001957892
90056792,15,Casey,2,13,15.00071935,13.00247948
90057340,1,Casey,0,0,0.995330036,0.0044561
90057415,5,Casey,1,20,4.99868871,19.99822398
90059584,5,Casey,0,0,5.004360435,0.002422029
90060746,11,Casey,0,0,10.99702254,-0.001549424
90060945,1,Casey,0,0,1.002791302,-0.00422125
90061220,7,Casey,0,0,6.996087199,0.001003077
90063200,20,Casey,0,0,19.99855321,0.000977214
90064512,19,Casey,0,0,19.00418297,0.001494065
90068451,1,Casey,0,0,0.998099309,-0.002794918
90069969,14,Casey,0,0,14.00257724,-0.001278564
90070899,9,Casey,1,11,9.003720784,11.00010944
90071662,20,Casey,0,0,19.99619204,0.000702561
90071676,5,Casey,0,0,5.002704602,-0.004347855
90071867,2,Casey,0,0,1.995751089,-0.003035787
90071914,5,Casey,1,20,4.998295685,19.99927941
90072053,11,Casey,0,0,11.00405186,0.003356256
90074347,16,Casey,0,0,16.00332159,0.003533527
90074963,14,Casey,2,14,14.00414838,13.99566752
90075767,19,Casey,0,0,19.00168662,-0.004554425
90076316,11,Casey,0,0,11.0046699,0.004173657
90077628,16,Casey,1,6,15.99871207,6.00102683
90078140,5,Casey,0,0,4.997444303,-0.002989987
90078263,8,Casey,0,0,7.999642548,-0.000374944
90078814,6,Casey,0,0,5.998121558,-0.00487336
90079400,1,Casey,0,0,0.997758927,0.002502405
90079929,6,Casey,0,0,5.997292351,0.004891495
90081957,3,Casey,0,0,2.997667106,0.003554653
90082515,25,Casey,1,4,25.00484008,3.995421912
90082524,2,Casey,0,0,2.000825561,-0.004388815
90082606,1,Casey,0,0,0.99530821,-0.000700398
90082724,21,Casey,1,4,20.99673658,3.996642934
90083027,15,Casey,0,0,14.99829217,-0.002273476
90083180,12,Casey,1,8,12.00309418,8.003832718
90085012,4,Casey,0,0,4.000253784,-0.001730747
90085693,1,Casey,0,0,0.99737194,-0.00493895
90085715,5,Casey,1,20,4.997627524,19.99614917
90085963,8,Casey,0,0,8.003479499,0.004772252
90086136,71,Casey,5,7,71.00323356,7.004054423
90086511,21,Casey,0,0,20.99620136,0.003471031
90088199,15,Casey,1,6,14.9952994,5.99729958
90089123,44,Casey,0,0,44.00123768,0.001742257
90089947,13,Casey,1,7,12.99703455,7.003548377
90089975,7,Casey,0,0,6.9964577,-0.000139587
90090296,7,Casey,0,0,6.997190162,0.002806594
90090681,10,Casey,0,0,10.00161797,-0.003956082
90093190,5,Casey,0,0,5.00004236,-0.004695189
90094007,16,Casey,0,0,15.99893695,-0.004647743
90094590,3,Casey,0,0,3.002656239,-0.004902474
90094829,2,Casey,0,0,1.998390552,0.004029616
90095252,24,Casey,1,4,23.99904072,4.004433145
90097823,12,Casey,0,0,12.00211675,0.004737795
90098181,2,Casey,0,0,2.000669257,-0.0038249
90098405,7,Casey,0,0,6.996756821,0.000771856
90098753,26,Casey,3,11,25.99771175,10.99854941
90099027,12,Casey,0,0,12.00303014,-0.003779916
90100013,11,Casey,0,0,10.99511915,-0.003249014
90101274,33,Casey,6,18,33.00152767,18.00234294
90102895,2,Casey,0,0,1.99808113,0.000763837
90103318,52,Casey,3,5,51.99613041,5.003309693
90104011,17,Casey,2,11,16.99990591,11.00059461
90104797,5,Casey,0,0,4.996097428,-0.00061595
90104983,3,Casey,0,0,3.002159184,0.001809288
90104988,2,Casey,0,0,2.002163237,-0.004514989
90105952,5,Casey,1,20,4.999548639,20.00209107
90107017,1,Casey,0,0,0.9971408,-0.00233268
90109179,7,Casey,0,0,7.000794069,0.004687869
90109536,4,Casey,0,0,3.998500232,0.002817677
90111143,1,Casey,0,0,1.004846932,0.00078387
90111234,1,Casey,0,0,1.000974128,-0.002206039
90111256,2,Casey,0,0,2.003149485,0.001682901
90111258,2,Casey,1,50,1.999534504,50.00007257
90111265,3,Casey,0,0,3.004598798,-0.002583268
90111320,3,Casey,2,66,3.002028248,65.99789271
90112083,4,Casey,0,0,4.000938772,-0.000713747
90113108,1,Casey,0,0,0.997750794,-0.002230773
90113883,23,Casey,0,0,22.99759915,0.001796242
90114206,2,Casey,0,0,1.997244641,0.001405564
90115768,3,Casey,0,0,3.004337919,-0.003016277
90116155,6,Casey,0,0,5.996077534,0.002783638
90117588,13,Casey,0,0,13.00169032,0.003675255
90117635,5,Casey,0,0,4.998357461,0.000288112
90118132,9,Casey,0,0,8.996459606,0.003901839
90119071,11,Casey,1,9,11.00104198,8.996713363
90119715,4,Casey,1,25,4.001569936,25.00147049
90119742,11,Casey,0,0,10.99978054,-0.003262571
90119752,1,Casey,0,0,0.997795891,-0.003471647
90119860,7,Casey,0,0,7.000128348,0.003194916
90119988,7,Casey,1,14,7.004322051,14.0004251
90122677,6,Casey,0,0,5.99836652,0.001993659
90123231,20,Casey,2,10,19.9976275,9.999635882
90123234,25,Casey,2,8,25.00260038,7.996380428
90123243,5,Casey,0,0,5.001528652,0.002840296
90123244,3,Casey,0,0,3.000661598,-0.004863695
90123255,3,Casey,0,0,3.003619324,-0.002719396
90123258,11,Casey,1,9,10.9953558,8.996899991
90123261,3,Casey,0,0,3.00499893,0.002445991
90123262,12,Casey,0,0,12.00254307,-0.004152644
90123265,16,Casey,0,0,16.00110009,-0.001918187
90123269,1,Casey,0,0,1.000463683,0.000241298
90123274,28,Casey,0,0,27.99993346,-0.004619492
90123276,1,Casey,0,0,1.003963561,-0.000603295
90123277,1,Casey,0,0,1.004840183,7.88724E-05
90123284,5,Casey,0,0,5.003535199,0.000742578
90123291,2,Casey,0,0,1.998406657,0.001443102
90123295,17,Casey,2,11,16.99965871,11.00146633
90123296,4,Casey,0,0,4.0024489,-0.001236081
90123301,6,Casey,0,0,5.995900301,-0.001217755
90123307,1,Casey,0,0,0.998414857,0.002906854
90123312,8,Casey,0,0,8.002653504,-0.001646925
90123315,1,Casey,0,0,0.996323048,-0.000931582
90123323,4,Casey,0,0,4.000457228,0.004825198
90123332,1,Casey,0,0,0.998791882,0.00012824
90123335,2,Casey,0,0,2.001102097,-0.000604568
90123337,11,Casey,0,0,11.00419831,0.004743313
90123338,2,Casey,0,0,2.002076351,-0.002836155
90123339,1,Casey,0,0,1.002135882,-0.001576549
90124199,13,Casey,0,0,12.9955873,0.00340084
90124200,5,Casey,0,0,4.996400969,-0.001171001
90124202,26,Casey,0,0,26.00296593,-0.004705863
90124438,21,Casey,0,0,21.00083928,0.003209118
90124439,19,Casey,2,10,19.00211019,10.0000516
90124440,36,Casey,2,5,35.99679616,4.99912471
90124441,15,Casey,1,6,14.99609094,5.999856951
90124443,3,Casey,1,33,3.001292857,33.00071652
90124444,1,Casey,0,0,0.995504336,0.002997699
90124445,9,Casey,3,33,9.004015834,32.99688886
90124446,10,Casey,1,10,9.996545094,10.0033613
90124447,21,Casey,2,9,21.00096778,9.000071266
90124449,8,Casey,0,0,7.99606047,-0.001470658
90124452,3,Casey,0,0,3.000906655,-0.001345379
90124464,5,Casey,0,0,5.00447639,0.001287048
90124491,5,Casey,0,0,5.000480173,0.001098896
90124501,7,Casey,0,0,7.002801248,0.000756733
90124502,8,Casey,0,0,8.003919113,-0.001167315
90124508,14,Casey,0,0,14.00265968,-0.001559362
90124539,1,Casey,0,0,1.000309153,0.003148486
90124543,8,Casey,0,0,8.002188989,-0.003162432
90124547,1,Casey,0,0,1.002433363,0.004651343
90124552,4,Casey,0,0,4.000358035,0.001276935
90124570,2,Casey,0,0,2.001524122,0.003877754
90124574,19,Casey,1,5,18.99537345,5.002251932
90124598,2,Casey,0,0,1.998427979,-0.003760506
90124612,8,Casey,0,0,8.00092764,-0.000288395
90124618,1,Casey,0,0,0.996135542,-0.002796076
90124642,12,Casey,0,0,12.00485107,-0.002995857
90124936,9,Casey,0,0,8.996048227,0.003807496
90124939,2,Casey,0,0,2.001380226,-0.003351746
90127515,1,Casey,0,0,0.995590761,-0.000946836
90132167,36,Casey,1,2,36.00354926,2.002507989
90135325,19,Casey,0,0,19.00241959,-0.002923123
90136829,2,Casey,0,0,1.998465566,-0.000193338
90137181,5,Casey,0,0,5.00462826,0.003351626
90137813,19,Casey,0,0,18.99945464,-0.003778812
90140200,3,Casey,0,0,3.001958638,0.002472366
90141463,1,Casey,0,0,0.998400696,-0.003831357
90141465,3,Casey,1,33,3.003221121,33.00439695
90141583,4,Casey,0,0,3.995758959,-0.001497807
90142792,2,Casey,0,0,2.000072061,0.001944274
90142803,2,Casey,1,50,2.004361449,49.9953339
90142808,5,Casey,0,0,4.999385753,0.00102348
90142809,1,Casey,0,0,1.004065611,-0.002704059
90142812,6,Casey,0,0,5.997667562,-0.002692009
90142824,4,Casey,0,0,3.998382237,-0.004620963
90142827,12,Casey,0,0,12.00276494,0.000724819
90142841,27,Casey,0,0,27.00176477,-0.002274675
90142861,1,Casey,0,0,1.002588094,0.003778874
90142863,1,Casey,0,0,1.001274298,-0.004216333
90142868,12,Casey,0,0,12.00470891,0.000139756
90142876,3,Casey,0,0,3.000064511,0.000288521
90142879,2,Casey,0,0,2.002251515,0.000230154
90144220,5,Casey,1,20,5.002975426,19.99783441
90144606,1,Casey,0,0,0.995465495,0.003751901
90144629,34,Casey,2,5,34.00102529,4.996728273
90144646,14,Casey,0,0,14.00229745,0.000737897
90144738,4,Casey,0,0,4.002827248,-0.003748977
90144872,50,Casey,3,6,50.00125711,5.997264256
90144933,20,Casey,0,0,20.0018509,0.001335193
90144951,12,Casey,0,0,11.99619278,0.001082308
90145292,3,Casey,0,0,3.000072787,-0.003121369
90145323,2,Casey,1,50,2.00410957,49.99544334
90145385,5,Casey,2,40,5.004158303,39.9963306
90145408,20,Casey,0,0,19.99751781,0.002271524
90145489,13,Casey,1,7,13.00217329,6.998313912
90145507,1,Casey,0,0,0.998019941,0.004128695
90145525,11,Casey,0,0,11.00464612,0.004396597
90145734,1,Casey,0,0,1.001264091,0.003221711
90145741,10,Casey,0,0,10.00486143,-0.001225265
90145753,8,Casey,0,0,7.995783339,-0.003247639
90145756,3,Casey,0,0,2.997147551,0.004678878
90145758,3,Casey,0,0,3.001209061,0.001850447
90145901,58,Casey,0,0,57.99581156,0.0034013
90146246,5,Casey,0,0,5.002774814,0.00159806
90146286,1,Casey,0,0,1.004161539,-0.004683156
90148355,7,Casey,0,0,7.004513925,0.004489986
90148374,4,Casey,0,0,3.998743395,0.003209472
90151693,1,Casey,0,0,0.998766701,0.003522263
90152266,2,Casey,0,0,2.001750951,0.002650647
90152983,4,Casey,0,0,3.999313143,-0.003372918
90153760,9,Casey,1,11,8.996386621,10.99595721
90154175,13,Casey,1,7,13.00355264,6.996345827
90154195,4,Casey,1,25,4.00266936,24.99799581
90154449,2,Casey,0,0,1.997877867,-0.002954824
90155074,10,Casey,0,0,9.997942944,-0.003283933
90158840,1,Casey,0,0,0.995213667,-0.002431787
90160353,2,Casey,0,0,1.999893019,0.000147311
90160495,2,Casey,0,0,1.998038149,0.002569616
90160622,1,Casey,0,0,1.001408533,0.003110763
90160654,4,Casey,0,0,4.001278134,-0.003629093
90160655,1,Casey,0,0,0.995148882,0.001329082
90161039,4,Casey,0,0,3.997195847,0.000777621
90161096,5,Casey,0,0,4.997428932,-0.004819429
90161173,3,Casey,0,0,3.001973427,0.000385605
90161944,5,Casey,1,20,5.004890131,19.99519173
90162065,40,Casey,1,2,39.99613591,1.996301141
90162082,8,Casey,1,12,7.999549012,11.99835961
90162770,14,Casey,1,7,13.99519795,6.996999838
90162832,1,Casey,0,0,0.99964092,-0.00153768
90162877,2,Casey,0,0,1.99902702,-0.003148603
90162880,9,Casey,0,0,9.002462494,-0.003363074
90162925,30,Casey,1,3,30.00284694,2.998904459
90162953,4,Casey,0,0,3.999813784,-0.002134052
90163090,1,Casey,0,0,1.001864884,0.000920155
90163243,18,Casey,0,0,18.00080817,-0.00209046
90164074,1,Casey,0,0,1.004807757,-0.003040351
90164194,3,Casey,0,0,2.995659801,0.001669192
90164305,9,Casey,1,11,8.997452792,11.00454005
